bare_word	source_type_id	source_id	permanent_id
дистиллировать	2	37318	784257
дисциплинировать	2	37321	810359
дифференцировать	2	37332	203850
дифференцироваться	2	37333	834376
дичать	2	37335	739453
дичиться	2	37336	805987
дневалить	2	37345	559890
добирать	2	37349	407237
добрасывать	2	37350	482006
добрести	2	37351	852598
добривать	2	37352	149981
добриться	2	37353	348903
добудиться	2	37365	953137
доваривать	2	37366	551484
довариваться	2	37367	759402
довершать	2	37370	763911
довинчивать	2	37371	218081
довлеть	2	37372	158423
довольствовать	2	37374	567319
довыбирать	2	37375	942958
доглаживать	2	37378	189402
догнивать	2	37382	390609
догребать	2	37385	153865
догружать	2	37386	971545
додавать	2	37387	963611
дожариваться	2	37390	445719
дождить	2	37394	559991
дожимать	2	37395	995694
дожинать	2	37396	217517
дозаривать	2	37398	871530
дозваться	2	37400	530465
дозволять	2	37403	175806
дознаваться	2	37405	316179
дозревать	2	37407	297968
доигрывать	2	37408	934045
доискиваться	2	37411	599112
докалывать	2	37415	592032
доканчивать	2	37416	257192
докапывать	2	37418	202683
докапываться	2	37419	338623
докармливать	2	37420	878025
докатывать	2	37421	176481
докатываться	2	37422	794576
докашивать	2	37423	707833
доклеивать	2	37426	152552
доковылять	2	37427	783950
докрашивать	2	37428	680088
докричаться	2	37429	813836
документировать	2	37435	546511
докупать	2	37436	499189
докупаться	2	37437	450215
долезать	2	37447	311580
долечивать	2	37448	711416
должать	2	37449	976888
домалывать	2	37452	236890
дометать	2	37454	754129
домешивать	2	37455	732185
домолачивать	2	37462	315529
домчать	2	37473	241262
домчаться	2	37474	686945
домывать	2	37475	337611
дополучать	2	37486	304779
допрыгивать	2	37489	126097
дорабатывать	2	37490	723006
дорабатываться	2	37491	618765
дорастать	2	37492	600137
дорезать	2	37493	549073
дорисовывать	2	37495	409458
дорожиться	2	37498	141573
дорубать	2	37502	708974
дорывать	2	37503	648965
досиживать	2	37505	697111
досказывать	2	37507	155721
доскакать	2	37508	440103
доследовать	2	37511	419906
дослуживать	2	37513	845492
дослуживаться	2	37514	272664
дослушивать	2	37515	560498
доспевать	2	37517	241080
достраивать	2	37522	106209
достучаться	2	37524	754625
досчитывать	2	37526	742594
досылать	2	37527	654578
досыхать	2	37528	324062
дотащиться	2	37531	269900
доучивать	2	37534	610003
доучиваться	2	37535	904145
доцветать	2	37538	720272
дочерчивать	2	37541	567460
дочистить	2	37543	897660
дочитывать	2	37544	839206
дошивать	2	37545	803407
драгировать	2	37547	834915
драматизировать	2	37553	509547
драпировать	2	37555	893223
драпироваться	2	37556	912466
дренировать	2	37575	108222
дрессировать	2	37577	937175
дрызгать	2	37596	562861
дрызгаться	2	37597	324874
дубасить	2	37606	815558
дубить	2	37610	326920
душиться	2	37644	327732
дыбиться	2	37647	408952
дырявить	2	37650	184508
европеизировать	2	37663	511979
европеизироваться	2	37664	751321
егозить	2	37669	631735
ёкать	2	37701	627523
ерепениться	2	37711	515447
ерошить	2	37713	271857
ерошиться	2	37714	964384
ерундить	2	37715	358108
ершиться	2	37718	603788
желтить	2	37759	894289
жеманиться	2	37766	508698
жеманничать	2	37768	774811
женихаться	2	37773	601106
жеребиться	2	37782	235502
живить	2	37798	200015
животворить	2	37806	429851
жилиться	2	37818	913681
жительствовать	2	37831	773331
жульничать	2	37848	262204
журить	2	37853	100303
жухнуть	2	37854	774143
жучить	2	37855	688926
заактировать	2	37858	503110
заалеть	2	37859	686496
заарендовывать	2	37860	293662
заасфальтировать	2	37861	698056
забаллотировать	2	37863	929940
забелить	2	37866	499131
забинтовывать	2	37867	279954
забодать	2	37870	387291
заболачивать	2	37873	428180
заболачиваться	2	37874	820834
заболтать	2	37877	657946
заборонить	2	37880	609860
забранить	2	37882	305863
забрызгивать	2	37886	515863
завёртывать	2	37895	825819
завёртываться	2	37896	523840
завешивать	2	37898	670429
завивать	2	37902	373185
завизировать	2	37903	324942
завинчивать	2	37904	280991
завинчиваться	2	37905	253890
завираться	2	37907	984238
завладевать	2	37912	964542
завлекать	2	37914	501458
заволакиваться	2	37918	238289
заворачиваться	2	37919	666837
завышать	2	37920	433543
завялить	2	37924	479424
загаживать	2	37925	224528
загерметизировать	2	37927	686880
заглаживать	2	37929	356322
заглядываться	2	37933	839494
загнаиваться	2	37934	748563
загнивать	2	37936	162235
заговориться	2	37937	815651
заголять	2	37940	815465
загордиться	2	37943	345800
загоститься	2	37944	130182
заграбастать	2	37945	409868
заграждать	2	37947	883403
загромождать	2	37950	881783
загрубеть	2	37954	579116
загрунтовывать	2	37956	102957
загрызать	2	37957	449839
загуляться	2	37958	563967
загустить	2	37959	732385
задабривать	2	37960	212602
задеваться	2	37964	344526
заделывать	2	37966	274949
заделываться	2	37967	325410
задёргивать	2	37968	567102
задёргиваться	2	37969	173772
задразнить	2	37978	204767
задраивать	2	37979	328983
задрапировывать	2	37980	740646
задрапировываться	2	37981	460649
задубеть	2	37983	737991
задурманивать	2	37984	357257
задымлять	2	37987	857139
заездить	2	37990	414319
заесться	2	37994	783985
зажаривать	2	37995	947678
зажелтеть	2	37996	905104
заживаться	2	37997	480026
заживлять	2	37998	932826
заживляться	2	37999	268966
зажиливать	2	38000	712507
